     0.000000
  3.6396E-01  1.0126E-35  2.3145E-05  1.1553E-03 -5.0519E-12  8.7539E-40  5.1506E-12  1.3670E-39  1.3263E-21  9.6535E-23
  3.6396E-01  9.4165E-35  4.5325E-10  2.0086E-07 -5.0519E-12 -9.9099E-39 -7.4178E-11  3.0170E-38 -9.6628E-23  1.7781E-22
     0.000160
  3.6395E-01  2.2530E-08  2.3175E-05  1.1554E-03  2.4404E-04 -4.3358E-12  3.5595E-04 -9.0472E-12  1.7817E-07 -2.9142E-07
  3.6395E-01  2.0670E-06  1.3148E-08  2.1271E-07  2.4404E-04 -7.4197E-11  1.1520E-03  1.3478E-07  4.2812E-07 -3.0898E-07
     0.000320
  3.6394E-01  9.0118E-08  2.3268E-05  1.1559E-03  4.8805E-04 -3.4684E-11  7.1185E-04 -7.2373E-11  3.5644E-07 -5.8258E-07
  3.6394E-01  8.2663E-06  5.4675E-08  2.4829E-07  4.8805E-04 -5.9287E-10  2.3038E-03  1.0777E-06  8.5594E-07 -6.1853E-07
     0.000480
  3.6392E-01  2.0275E-07  2.3421E-05  1.1567E-03  7.3201E-04 -1.1704E-10  1.0677E-03 -2.4424E-10  5.3491E-07 -8.7321E-07
  3.6392E-01  1.8593E-05  1.3535E-07  3.0764E-07  7.3201E-04 -1.9988E-09  3.4555E-03  3.6345E-06  1.2832E-06 -9.2920E-07
     0.000640
  3.6388E-01  3.6041E-07  2.3636E-05  1.1579E-03  9.7588E-04 -2.7739E-10  1.4233E-03 -5.7885E-10  7.1369E-07 -1.1630E-06
  3.6388E-01  3.3037E-05  2.7230E-07  3.9085E-07  9.7588E-04 -4.7316E-09  4.6070E-03  8.6057E-06  1.7095E-06 -1.2416E-06
     0.000800
  3.6384E-01  5.6307E-07  2.3913E-05  1.1593E-03  1.2196E-03 -5.4166E-10  1.7788E-03 -1.1304E-09  8.9287E-07 -1.4518E-06
  3.6384E-01  5.1588E-05  4.8934E-07  4.9802E-07  1.2196E-03 -9.2264E-09  5.7581E-03  1.6785E-05  2.1347E-06 -1.5561E-06
     0.000960
  3.6379E-01  8.1070E-07  2.4250E-05  1.1611E-03  1.4633E-03 -9.3575E-10  2.1341E-03 -1.9528E-09  1.0726E-06 -1.7393E-06
  3.6379E-01  7.4229E-05  8.1688E-07  6.2929E-07  1.4633E-03 -1.5912E-08  6.9088E-03  2.8954E-05  2.5583E-06 -1.8734E-06
     0.001120
  3.6374E-01  1.1032E-06  2.4649E-05  1.1632E-03  1.7067E-03 -1.4855E-09  2.4891E-03 -3.1002E-09  1.2529E-06 -2.0252E-06
  3.6374E-01  1.0094E-04  1.2917E-06  7.8485E-07  1.7067E-03 -2.5211E-08  8.0591E-03  4.5886E-05  2.9802E-06 -2.1939E-06
     0.001280
  3.6367E-01  1.4407E-06  2.5109E-05  1.1656E-03  1.9500E-03 -2.2166E-09  2.8437E-03 -4.6264E-09  1.4339E-06 -2.3093E-06
  3.6367E-01  1.3170E-04  1.9568E-06  9.6490E-07  1.9500E-03 -3.7536E-08  9.2087E-03  6.8336E-05  3.4001E-06 -2.5181E-06
     0.001440
  3.6359E-01  1.8229E-06  2.5630E-05  1.1684E-03  2.1930E-03 -3.1548E-09  3.1981E-03 -6.5850E-09  1.6157E-06 -2.5913E-06
  3.6359E-01  1.6649E-04  2.8611E-06  1.1697E-06  2.1930E-03 -5.3288E-08  1.0358E-02  9.7045E-05  3.8176E-06 -2.8464E-06
     0.001600
  3.6351E-01  2.2499E-06  2.6212E-05  1.1715E-03  2.4358E-03 -4.3256E-09  3.5520E-03 -9.0296E-09  1.7985E-06 -2.8710E-06
  3.6351E-01  2.0527E-04  4.0590E-06  1.3995E-06  2.4358E-03 -7.2860E-08  1.1506E-02  1.3273E-04  4.2326E-06 -3.1792E-06
