     0.000000
  8.3291E-01  3.7091E-34  2.2276E-09  8.3774E-08 -9.8875E-14  1.0178E-41  2.7016E-13 -8.6039E-42 -2.5171E-23  3.4147E-28
  8.3291E-01  3.0471E-34  3.3846E-14  2.5119E-08 -9.8875E-14  5.8829E-40  6.0355E-13  3.6833E-39 -1.8072E-24  3.5469E-26
     0.000160
  8.3291E-01  1.0888E-07  4.1451E-09  9.3672E-08  8.3853E-04 -1.6516E-11  1.2641E-03 -4.3160E-11  7.4724E-08  1.9742E-08
  8.3291E-01  5.1924E-09  6.7170E-10  2.5405E-08  8.3853E-04 -1.6432E-11  3.7923E-03  1.0346E-08  1.2779E-09  5.9497E-08
     0.000320
  8.3291E-01  4.3553E-07  9.9296E-09  1.2689E-07  1.6743E-03 -1.3227E-10  2.5249E-03 -3.4545E-10  1.4909E-07  3.9422E-08
  8.3291E-01  2.0780E-08  2.7184E-09  2.7638E-08  1.6743E-03 -1.3160E-10  7.5749E-03  8.2177E-08  2.5507E-09  1.1880E-07
     0.000480
  8.3291E-01  9.7994E-07  1.9691E-08  1.9543E-07  2.5043E-03 -4.4725E-10  3.7789E-03 -1.1669E-09  2.2265E-07  5.8971E-08
  8.3291E-01  4.6797E-08  6.2486E-09  3.6686E-08  2.5043E-03 -4.4499E-10  1.1337E-02  2.7392E-07  3.8127E-09  1.7770E-07
     0.000640
  8.3291E-01  1.7421E-06  3.3663E-08  3.2462E-07  3.3250E-03 -1.0630E-09  5.0220E-03 -2.7694E-09  2.9474E-07  7.8307E-08
  8.3291E-01  8.3319E-08  1.1492E-08  6.3453E-08  3.3250E-03 -1.0577E-09  1.5066E-02  6.3735E-07  5.0575E-09  2.3593E-07
     0.000800
  8.3291E-01  2.7220E-06  5.2296E-08  5.6321E-07  4.1322E-03 -2.0836E-09  6.2490E-03 -5.4178E-09  3.6435E-07  9.7320E-08
  8.3291E-01  1.3049E-07  1.8897E-08  1.3028E-07  4.1322E-03 -2.0736E-09  1.8747E-02  1.2130E-06  6.2773E-09  2.9317E-07
     0.000960
  8.3290E-01  3.9197E-06  7.6443E-08  1.0030E-06  4.9201E-03 -3.6172E-09  7.4537E-03 -9.3812E-09  4.2988E-07  1.1587E-07
  8.3290E-01  1.8860E-07  2.9311E-08  2.8139E-07  4.9201E-03 -3.6009E-09  2.2361E-02  2.0240E-06  7.4630E-09  3.4898E-07
     0.001120
  8.3290E-01  5.3350E-06  1.0771E-07  1.8154E-06  5.6816E-03 -5.7773E-09  8.6280E-03 -1.4935E-08  4.8889E-07  1.3377E-07
  8.3290E-01  2.5817E-07  4.4331E-08  6.0276E-07  5.6816E-03 -5.7539E-09  2.5884E-02  3.0682E-06  8.6043E-09  4.0279E-07
     0.001280
  8.3290E-01  6.9681E-06  1.4910E-07  3.3201E-06  6.4072E-03 -8.6859E-09  9.7615E-03 -2.2363E-08  5.3761E-07  1.5076E-07
  8.3290E-01  3.4020E-07  6.6951E-08  1.2593E-06  6.4072E-03 -8.6567E-09  2.9285E-02  4.3080E-06  9.6906E-09  4.5387E-07
     0.001440
  8.3289E-01  8.8189E-06  2.0623E-07  6.1118E-06  7.0840E-03 -1.2476E-08  1.0841E-02 -3.1963E-08  5.7028E-07  1.6654E-07
  8.3289E-01  4.3657E-07  1.0277E-07  2.5647E-06  7.0840E-03 -1.2447E-08  3.2524E-02  5.6605E-06  1.0713E-08  5.0124E-07
     0.001600
  8.3289E-01  1.0887E-05  2.8960E-07  1.1298E-05  7.6953E-03 -1.7296E-08  1.1851E-02 -4.4047E-08  5.7820E-07  1.8072E-07
  8.3289E-01  5.5077E-07  1.6227E-07  5.1119E-06  7.6953E-03 -1.7284E-08  3.5554E-02  6.9889E-06  1.1671E-08  5.4374E-07
