     0.000000
  8.3200E-01  6.6460E-34  3.3562E-08  8.7123E-07 -8.8830E-13  7.3090E-41 -1.2132E-12 -2.1371E-40 -1.6952E-22  1.7221E-25
  8.3200E-01  6.5319E-34  4.9885E-13  1.2609E-08 -8.8830E-13  2.7354E-39 -7.0642E-12 -2.2006E-38 -5.0686E-25  2.1767E-25
     0.000160
  8.3200E-01  1.0252E-07  4.0514E-08  8.7543E-07  7.0563E-04 -1.3300E-11  1.0721E-03 -3.4387E-11  1.4682E-07  3.1760E-08
  8.3200E-01  6.6657E-08  2.4408E-09  1.2755E-08  7.0563E-04 -1.3757E-11  3.2175E-03  3.8617E-08  9.5377E-09  9.9718E-08
     0.000320
  8.3199E-01  4.1007E-07  6.1369E-08  8.8808E-07  1.4112E-03 -1.0640E-10  2.1442E-03 -2.7509E-10  2.9367E-07  6.3524E-08
  8.3199E-01  2.6661E-07  9.8305E-09  1.3198E-08  1.4112E-03 -1.1001E-10  6.4349E-03  3.0884E-07  1.9073E-08  1.9941E-07
     0.000480
  8.3199E-01  9.2264E-07  9.6122E-08  9.0921E-07  2.1168E-03 -3.5908E-10  3.2162E-03 -9.2840E-10  4.4058E-07  9.5297E-08
  8.3199E-01  5.9982E-07  2.2376E-08  1.3949E-08  2.1168E-03 -3.7122E-10  9.6521E-03  1.0418E-06  2.8603E-08  2.9904E-07
     0.000640
  8.3198E-01  1.6402E-06  1.4477E-07  9.3892E-07  2.8223E-03 -8.5111E-10  4.2881E-03 -2.2006E-09  5.8759E-07  1.2708E-07
  8.3198E-01  1.0662E-06  4.0419E-08  1.5027E-08  2.8223E-03 -8.7983E-10  1.2869E-02  2.4678E-06  3.8127E-08  3.9858E-07
     0.000800
  8.3198E-01  2.5628E-06  2.0730E-07  9.7733E-07  3.5278E-03 -1.6622E-09  5.3599E-03 -4.2978E-09  7.3473E-07  1.5888E-07
  8.3198E-01  1.6657E-06  6.4441E-08  1.6457E-08  3.5278E-03 -1.7182E-09  1.6086E-02  4.8155E-06  4.7641E-08  4.9801E-07
     0.000960
  8.3197E-01  3.6903E-06  2.8372E-07  1.0246E-06  4.2331E-03 -2.8722E-09  6.4316E-03 -7.4261E-09  8.8203E-07  1.9071E-07
  8.3197E-01  2.3981E-06  9.5056E-08  1.8275E-08  4.2331E-03 -2.9687E-09  1.9302E-02  8.3121E-06  5.7143E-08  5.9730E-07
     0.001120
  8.3196E-01  5.0228E-06  3.7399E-07  1.0809E-06  4.9383E-03 -4.5606E-09  7.5030E-03 -1.1791E-08  1.0295E-06  2.2256E-07
  8.3196E-01  3.2633E-06  1.3302E-07  2.0521E-08  4.9383E-03 -4.7136E-09  2.2518E-02  1.3182E-05  6.6630E-08  6.9642E-07
     0.001280
  8.3194E-01  6.5602E-06  4.7812E-07  1.1465E-06  5.6434E-03 -6.8071E-09  8.5743E-03 -1.7600E-08  1.1772E-06  2.5444E-07
  8.3194E-01  4.2611E-06  1.7920E-07  2.3244E-08  5.6434E-03 -7.0349E-09  2.5733E-02  1.9648E-05  7.6102E-08  7.9535E-07
     0.001440
  8.3193E-01  8.3025E-06  5.9608E-07  1.2216E-06  6.3483E-03 -9.6912E-09  9.6452E-03 -2.5057E-08  1.3252E-06  2.8635E-07
  8.3193E-01  5.3914E-06  2.3464E-07  2.6502E-08  6.3483E-03 -1.0015E-08  2.8947E-02  2.7929E-05  8.5554E-08  8.9406E-07
     0.001600
  8.3191E-01  1.0250E-05  7.2787E-07  1.3065E-06  7.0530E-03 -1.3292E-08  1.0716E-02 -3.4368E-08  1.4735E-06  3.1830E-07
  8.3191E-01  6.6537E-06  3.0046E-07  3.0361E-08  7.0530E-03 -1.3735E-08  3.2161E-02  3.8239E-05  9.4986E-08  9.9252E-07
