"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"0","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:25","1","7","Command line profiler metrics","dram__bytes.sum","byte","690,984,416"
"0","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:25","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,208,590.88"
"0","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:25","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,309,540,752.53"
"1","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:26","1","7","Command line profiler metrics","dram__bytes.sum","byte","891,773,824"
"1","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:26","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,384,621.55"
"1","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:26","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,310,122,731.02"
"2","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:26","1","7","Command line profiler metrics","dram__bytes.sum","byte","690,973,920"
"2","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:26","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,209,036.43"
"2","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:26","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,309,433,294.56"
"3","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:26","1","7","Command line profiler metrics","dram__bytes.sum","byte","891,765,280"
"3","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:26","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,385,316.23"
"3","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:26","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,310,184,977.64"
"4","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:27","1","7","Command line profiler metrics","dram__bytes.sum","byte","690,954,752"
"4","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:27","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,210,739.27"
"4","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:27","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,309,598,225.87"
"5","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:27","1","7","Command line profiler metrics","dram__bytes.sum","byte","891,801,216"
"5","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:27","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,385,451.20"
"5","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:27","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,309,995,461.42"
"6","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:28","1","7","Command line profiler metrics","dram__bytes.sum","byte","690,955,968"
"6","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:28","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,208,750.82"
"6","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","ij_deriv_kernel(int, int, int, thrust::complex<double> const*, int, double const*, thrust::complex<double> const*, thrust::complex<double>*)","2020-Aug-27 18:57:28","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,309,532,441.71"
"7","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:28","1","7","Command line profiler metrics","dram__bytes.sum","byte","891,781,024"
"7","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:28","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","1,385,303.95"
"7","85802","gene_gnu_cmake_cuth-pop-202006-nvroof_gpu_cuth-pop-20200826-nvroof","127.0.0.1","add_i_col_times_ij_block_kernel(int, int, int, int, double*, double*, thrust::complex<double>*, thrust::complex<double>*)","2020-Aug-27 18:57:28","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,310,054,423.89"
