     0.000000
  2.2687E-01  2.9378E-03  7.2214E-02  8.6467E-02  8.8497E-03 -4.4823E-09  1.3846E-02 -1.2719E-08 -1.8315E-04  3.3781E-08
  2.3744E-01  2.5078E-03  8.5400E-02  8.7916E-02  8.5702E-03  2.8262E-07  4.1310E-02  6.3318E-07  1.8731E-05  2.0503E-08
     0.000160
  2.4681E-01  2.3457E-03  6.5271E-02  8.4519E-02  2.5153E-02  1.4224E-05  3.3746E-02  2.4388E-05 -5.7338E-04 -6.2705E-07
  2.4122E-01  4.2543E-01  1.1132E-01  8.9799E-02  2.5101E-02 -1.0553E-03  1.1104E-01  2.8693E-04 -1.6921E-04 -1.0096E-04
     0.000320
  2.5717E-01  4.0001E-03  6.6121E-02  9.9701E-02  2.7533E-02  4.2889E-05  3.7918E-02  8.1380E-05 -7.5069E-04 -4.4839E-05
  2.5722E-01  1.8784E+00  2.4741E-01  1.0145E-01  2.7959E-02  3.1437E-03  1.4327E-01  5.1120E-02  2.2097E-04 -1.3192E-05
     0.000480
  2.7388E-01  5.7260E-03  6.8662E-02  1.0973E-01  2.9582E-02  1.4609E-04  3.6527E-02  1.9657E-04 -3.4904E-03  2.9375E-05
  2.9284E-01  3.9641E+00  5.0746E-01  1.3017E-01  2.5348E-02 -7.2794E-03  6.9730E-02  2.1872E-02 -2.3904E-04  2.8755E-05
     0.000640
  3.4064E-01  1.0096E-02  6.7919E-02  1.5806E-01  1.4669E-02  2.6324E-04  1.3369E-02  4.4686E-04 -8.9812E-03 -8.3208E-05
  3.5486E-01  7.4737E+00  1.2420E+00  2.0037E-01  1.7296E-02 -5.1885E-03  9.3735E-02  6.3736E-03  2.7741E-03 -6.1538E-04
     0.000800
  4.4035E-01  1.4455E-02  7.0144E-02  2.4405E-01  2.1018E-02  5.0198E-04  6.5092E-03  9.9176E-04 -1.0354E-02 -2.4368E-05
  4.2259E-01  1.3285E+01  3.5432E+00  2.9756E-01  3.7131E-02 -2.7616E-02  2.2603E-01 -3.0060E-01  5.6444E-03 -1.1985E-03
     0.000960
  5.9539E-01  2.5244E-02  8.3745E-02  3.9521E-01  2.1378E-02  4.6934E-04 -8.0972E-03  1.0306E-03 -3.8417E-02 -4.0829E-04
  6.5853E-01  1.9369E+01  6.3090E+00  5.1245E-01 -2.0265E-02  1.1400E-02 -5.3866E-01  5.3294E-01  1.7539E-02  3.7343E-03
     0.001120
  9.1688E-01  3.3606E-02  7.8851E-02  6.6208E-01  1.2036E-02  9.9154E-04 -1.2297E-01  1.3869E-03 -6.1393E-02 -1.8288E-04
  9.7593E-01  2.4067E+01  1.2100E+01  9.2852E-01 -6.1122E-02 -2.0912E-02 -1.4409E+00 -5.1004E-02  2.4759E-02  3.1993E-03
     0.001280
  1.4004E+00  5.4627E-02  7.6905E-02  1.1161E+00 -3.6408E-02  1.0314E-03 -3.0488E-01  2.1586E-03 -5.4711E-02  2.6980E-05
  1.6266E+00  3.1541E+01  1.8831E+01  1.2353E+00 -2.4514E-01 -3.5523E-02 -1.4725E+00 -8.4229E-01  3.7820E-02  5.6016E-03
     0.001439
  1.9195E+00  8.6341E-02  8.2009E-02  1.6858E+00 -2.5347E-02  1.1860E-03 -5.8904E-01  2.3107E-03 -8.7359E-02  6.8930E-04
  2.3762E+00  4.3509E+01  2.6206E+01  1.7382E+00 -3.5805E-01  1.9584E-02 -3.6936E+00  3.4750E-01  4.6788E-02  7.0737E-03
     0.001590
  2.6924E+00  1.3215E-01  1.1075E-01  2.3812E+00 -1.1572E-01  1.8644E-03 -8.4364E-01  2.7446E-03 -1.7708E-01  4.5055E-04
  2.9805E+00  5.7849E+01  3.8713E+01  2.9819E+00 -1.0562E-01 -3.1745E-02 -5.2950E+00 -1.5737E+00  1.0145E-01 -2.7439E-04
