     0.000000
  8.3277E-01  4.5589E-34  2.1073E-09  1.8612E-08 -4.5856E-13 -5.8829E-42 -8.2171E-13 -2.7148E-41 -3.1258E-23  9.7397E-26
  8.3277E-01  4.2353E-34  3.3446E-14  9.7806E-09 -4.5856E-13 -1.4615E-41 -2.8792E-12 -1.0122E-39  1.5823E-25  1.7024E-25
     0.000160
  8.3277E-01  1.0854E-07  3.9098E-09  1.9531E-08  7.0695E-04 -1.3482E-11  1.0747E-03 -3.5825E-11  7.6529E-08  2.0114E-08
  8.3277E-01  5.1636E-09  6.4165E-10  9.7768E-09  7.0695E-04 -1.3509E-11  3.2241E-03  1.0266E-08  1.2631E-09  6.0704E-08
     0.000320
  8.3277E-01  4.3417E-07  9.3178E-09  2.2290E-08  1.4139E-03 -1.0785E-10  2.1493E-03 -2.8659E-10  1.5308E-07  4.0230E-08
  8.3277E-01  2.0654E-08  2.5672E-09  9.7694E-09  1.4139E-03 -1.0807E-10  6.4481E-03  8.2101E-08  2.5260E-09  1.2140E-07
     0.000480
  8.3277E-01  9.7689E-07  1.8333E-08  2.6895E-08  2.1208E-03 -3.6399E-10  3.2240E-03 -9.6723E-10  2.2966E-07  6.0349E-08
  8.3277E-01  4.6469E-08  5.7790E-09  9.7659E-09  2.1208E-03 -3.6471E-10  9.6720E-03  2.7696E-07  3.7885E-09  1.8210E-07
     0.000640
  8.3277E-01  1.7367E-06  3.0958E-08  3.3359E-08  2.8277E-03 -8.6276E-10  4.2985E-03 -2.2926E-09  3.0630E-07  8.0472E-08
  8.3277E-01  8.2606E-08  1.0281E-08  9.7795E-09  2.8277E-03 -8.6445E-10  1.2896E-02  6.5607E-07  5.0503E-09  2.4278E-07
     0.000800
  8.3276E-01  2.7135E-06  4.7197E-08  4.1696E-08  3.5345E-03 -1.6850E-09  5.3730E-03 -4.4776E-09  3.8302E-07  1.0060E-07
  8.3276E-01  1.2906E-07  1.6079E-08  9.8284E-09  3.5345E-03 -1.6883E-09  1.6119E-02  1.2803E-06  6.3112E-09  3.0344E-07
     0.000960
  8.3276E-01  3.9075E-06  6.7055E-08  5.1927E-08  4.2412E-03 -2.9116E-09  6.4473E-03 -7.7369E-09  4.5984E-07  1.2074E-07
  8.3276E-01  1.8583E-07  2.3180E-08  9.9358E-09  4.2412E-03 -2.9172E-09  1.9342E-02  2.2101E-06  7.5711E-09  3.6409E-07
     0.001120
  8.3276E-01  5.3184E-06  9.0538E-08  6.4076E-08  4.9478E-03 -4.6232E-09  7.5216E-03 -1.2285E-08  5.3676E-07  1.4088E-07
  8.3276E-01  2.5290E-07  3.1597E-08  1.0130E-08  4.9478E-03 -4.6321E-09  2.2565E-02  3.5053E-06  8.8297E-09  4.2472E-07
     0.001280
  8.3276E-01  6.9464E-06  1.1765E-07  7.8172E-08  5.6544E-03 -6.9007E-09  8.5956E-03 -1.8337E-08  6.1382E-07  1.6104E-07
  8.3276E-01  3.3027E-07  4.1342E-08  1.0446E-08  5.6544E-03 -6.9140E-09  2.5788E-02  5.2250E-06  1.0087E-08  4.8532E-07
     0.001440
  8.3276E-01  8.7914E-06  1.4841E-07  9.4249E-08  6.3608E-03 -9.8246E-09  9.6696E-03 -2.6107E-08  6.9104E-07  1.8121E-07
  8.3276E-01  4.1793E-07  5.2435E-08  1.0920E-08  6.3608E-03 -9.8435E-09  2.9009E-02  7.4278E-06  1.1342E-08  5.4590E-07
     0.001600
  8.3275E-01  1.0853E-05  1.8281E-07  1.1234E-07  7.0671E-03 -1.3476E-08  1.0743E-02 -3.5809E-08  7.6842E-07  2.0139E-07
  8.3275E-01  5.1588E-07  6.4896E-08  1.1599E-08  7.0671E-03 -1.3502E-08  3.2231E-02  1.0171E-05  1.2596E-08  6.0644E-07
